price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
26900,2016.0,ram 2500,excellent,6.0,diesel,184800.0,automatic,truck,white,1.0,2018-12-25,55
7500,2003.0,ford f250,good,8.0,gas,175000.0,automatic,truck,white,1.0,2018-11-07,26
9495,2007.0,gmc sierra 1500,excellent,6.0,gas,76412.0,automatic,pickup,grey,1.0,2018-12-17,19
8450,2011.0,honda cr-v,excellent,4.0,gas,117148.0,automatic,SUV,red,1.0,2018-07-09,61
16995,2016.0,chevrolet equinox,good,4.0,gas,26894.0,automatic,SUV,blue,1.0,2018-06-24,16
29399,2015.0,ram 1500,excellent,8.0,gas,73354.0,automatic,pickup,grey,1.0,2018-07-26,37
10500,2012.0,ford f-150,good,6.0,gas,123000.0,automatic,truck,silver,1.0,2018-11-23,73
11500,2003.0,chevrolet silverado 1500,good,8.0,gas,189000.0,automatic,truck,red,1.0,2018-10-06,4
23995,2014.0,ford f250 super duty,like new,8.0,diesel,99215.0,automatic,pickup,white,1.0,2019-04-08,24
6995,2007.0,toyota rav4,excellent,6.0,gas,193231.0,automatic,SUV,blue,1.0,2019-01-25,62
10995,2013.0,hyundai santa fe,excellent,4.0,gas,112995.0,automatic,SUV,blue,1.0,2018-10-08,25
10995,2008.0,nissan frontier,excellent,6.0,gas,118500.0,manual,truck,custom,1.0,2018-06-27,37
4995,2004.0,honda pilot,excellent,6.0,gas,184723.0,automatic,SUV,grey,1.0,2018-11-15,19
5995,2003.0,ram 1500,excellent,8.0,gas,166894.0,automatic,truck,blue,1.0,2019-01-21,31
4995,2013.0,ford taurus,excellent,6.0,diesel,147267.0,automatic,sedan,silver,1.0,2018-05-27,94
4995,2013.0,ford taurus,excellent,6.0,gas,140730.0,automatic,sedan,white,1.0,2018-10-22,40
13250,2008.0,toyota 4runner,excellent,6.0,gas,151668.0,automatic,SUV,black,1.0,2018-06-19,151
9950,2007.0,jeep wrangler,excellent,6.0,gas,150928.0,automatic,SUV,silver,1.0,2019-01-28,13
9990,2009.0,ford f150,excellent,8.0,gas,137256.0,automatic,truck,white,1.0,2019-03-04,9
8495,2010.0,buick enclave,excellent,6.0,gas,131086.0,automatic,SUV,red,1.0,2018-08-09,25
10995,2012.0,jeep grand cherokee,excellent,6.0,gas,129600.0,automatic,SUV,black,1.0,2018-05-16,26
5450,2003.0,subaru outback,excellent,4.0,gas,138000.0,automatic,wagon,silver,1.0,2018-09-03,39
20499,2014.0,chevrolet silverado 1500,excellent,8.0,gas,97240.0,automatic,pickup,white,1.0,2018-06-10,16
9990,2009.0,ford f150,excellent,8.0,gas,137256.0,automatic,truck,white,1.0,2018-10-24,3
13890,2010.0,chevrolet suburban,excellent,8.0,gas,160978.0,automatic,SUV,black,1.0,2018-11-13,2
6995,2010.0,ford explorer,excellent,6.0,gas,129000.0,automatic,SUV,grey,1.0,2019-02-28,18
8250,2013.0,subaru outback,excellent,4.0,gas,148000.0,automatic,wagon,black,1.0,2019-02-07,26
11995,2002.0,jeep wrangler,excellent,6.0,gas,86000.0,manual,SUV,red,1.0,2019-01-28,32
6995,2005.0,subaru outback,excellent,4.0,gas,113000.0,automatic,wagon,green,1.0,2018-06-05,1
13995,2004.0,jeep wrangler,excellent,6.0,gas,75000.0,manual,SUV,silver,1.0,2018-11-21,78
5450,2003.0,subaru outback,excellent,4.0,gas,138000.0,automatic,wagon,silver,1.0,2018-11-23,37
13450,2005.0,jeep wrangler,excellent,6.0,gas,113000.0,automatic,SUV,green,1.0,2019-02-22,35
8900,2011.0,subaru impreza,good,4.0,gas,92000.0,automatic,sedan,white,1.0,2018-10-18,2
12999,2014.0,honda cr-v,excellent,4.0,gas,79140.0,automatic,SUV,silver,1.0,2019-01-23,6
5995,2004.0,ford expedition,excellent,8.0,gas,159000.0,automatic,SUV,white,1.0,2018-09-02,35
1500,2003.0,ford explorer,good,8.0,gas,159000.0,automatic,SUV,white,1.0,2019-02-21,114
25995,2011.0,ram 2500,good,6.0,diesel,150597.0,manual,truck,white,1.0,2018-11-16,147
6995,2013.0,nissan rogue,good,4.0,gas,107170.0,automatic,wagon,black,1.0,2018-10-27,15
10780,2012.0,bmw x5,good,6.0,gas,136101.0,automatic,wagon,black,1.0,2018-10-03,64
4995,2005.0,honda cr-v,good,4.0,gas,178965.0,automatic,wagon,black,1.0,2019-04-13,8
23000,2014.0,ford f150 supercrew cab xlt,good,6.0,gas,77994.0,other,pickup,orange,1.0,2018-09-21,17
27800,2016.0,ford f150 supercrew cab xlt,good,6.0,gas,47570.0,other,pickup,white,1.0,2018-10-13,37
27800,2016.0,ford f150 supercrew cab xlt,good,6.0,gas,47570.0,other,pickup,white,1.0,2018-11-17,35
23950,2016.0,ram 1500,excellent,8.0,gas,37000.0,automatic,truck,white,1.0,2018-08-05,43
23800,2018.0,nissan frontier crew cab sv,good,6.0,gas,10899.0,other,pickup,silver,1.0,2018-12-26,3
23500,2016.0,ram 1500,excellent,8.0,gas,37000.0,automatic,truck,white,1.0,2019-04-04,16
28950,2017.0,jeep wrangler,excellent,6.0,gas,39888.0,automatic,SUV,white,1.0,2018-07-12,48
3990,2003.0,honda pilot,good,6.0,gas,145000.0,automatic,SUV,green,1.0,2019-03-16,31
15500,2011.0,ford f-150,excellent,8.0,gas,156000.0,automatic,truck,white,1.0,2018-08-02,51
14000,2006.0,toyota tacoma,excellent,6.0,gas,125886.0,manual,truck,silver,1.0,2018-08-01,85
30300,2017.0,ford f150 supercrew cab xlt,good,6.0,gas,30339.0,automatic,pickup,brown,1.0,2019-04-18,18
22985,2009.0,ram 3500,excellent,6.0,diesel,156810.0,automatic,pickup,silver,1.0,2018-05-03,106
19985,2006.0,ram 3500,excellent,6.0,diesel,182630.0,automatic,pickup,red,1.0,2018-08-13,30
26985,2010.0,chevrolet silverado 2500hd,excellent,8.0,diesel,155595.0,automatic,pickup,silver,1.0,2018-12-28,40
22985,2012.0,chevrolet silverado 2500hd,excellent,8.0,gas,107485.0,automatic,pickup,silver,1.0,2018-10-24,30
13500,2004.0,chevrolet silverado 2500hd,excellent,8.0,diesel,220000.0,automatic,pickup,blue,1.0,2019-04-06,38
14900,2016.0,chevrolet equinox,excellent,6.0,gas,108180.0,automatic,sedan,blue,1.0,2018-08-06,30
2500,2000.0,ford ranger,fair,6.0,gas,300000.0,automatic,pickup,white,1.0,2018-11-18,23
16900,2010.0,ford f-150,excellent,8.0,gas,98000.0,automatic,truck,grey,1.0,2018-09-06,31
7000,1998.0,chevrolet silverado,excellent,8.0,gas,171000.0,automatic,truck,blue,1.0,2018-05-24,66
20500,2017.0,nissan rogue,excellent,4.0,gas,21745.0,automatic,wagon,white,1.0,2018-10-18,5
11900,2007.0,gmc yukon,excellent,8.0,gas,165000.0,automatic,SUV,black,1.0,2019-03-19,9
12900,2010.0,chevrolet silverado 1500,excellent,8.0,gas,159563.0,automatic,pickup,white,1.0,2018-06-24,27
25900,2014.0,jeep wrangler unlimited,excellent,6.0,gas,100785.0,automatic,SUV,grey,1.0,2018-11-20,15
38299,2016.0,gmc sierra 1500,excellent,8.0,gas,31716.0,automatic,pickup,white,1.0,2018-06-23,60
13500,2011.0,jeep grand cherokee,excellent,8.0,gas,117938.0,automatic,SUV,black,1.0,2018-11-10,43
15995,2011.0,chevrolet tahoe,excellent,8.0,gas,148335.0,automatic,SUV,black,1.0,2019-01-28,22
12500,2009.0,chevrolet tahoe,excellent,8.0,gas,173381.0,automatic,SUV,black,1.0,2018-10-05,22
5000,1996.0,toyota 4runner,good,6.0,gas,403000.0,automatic,SUV,black,1.0,2019-02-08,1
9995,2008.0,chevrolet silverado,good,8.0,gas,251000.0,automatic,truck,black,1.0,2018-06-12,143
2500,2000.0,jeep grand cherokee,good,8.0,gas,170000.0,automatic,SUV,blue,1.0,2018-10-31,43
8500,2007.0,ford escape,excellent,4.0,hybrid,103965.0,automatic,SUV,green,1.0,2018-06-24,20
4500,2006.0,chevrolet tahoe,excellent,8.0,gas,167000.0,automatic,SUV,custom,1.0,2019-03-03,37
9500,2012.0,jeep grand cherokee,excellent,6.0,gas,179500.0,automatic,SUV,black,1.0,2019-02-03,51
7995,2011.0,hyundai santa fe,excellent,4.0,gas,117097.0,automatic,SUV,silver,1.0,2019-02-24,67
11450,2012.0,gmc acadia,excellent,6.0,gas,97185.0,automatic,SUV,custom,1.0,2019-01-04,8
850,2008.0,subaru impreza,fair,4.0,gas,190000.0,automatic,wagon,custom,1.0,2019-03-19,36
23500,2003.0,ram 3500,good,6.0,diesel,123000.0,manual,truck,white,1.0,2018-11-23,30
11900,2007.0,ford f-150,excellent,8.0,gas,73000.0,automatic,truck,custom,1.0,2018-10-24,24
14999,2012.0,honda cr-v,excellent,4.0,gas,87000.0,automatic,SUV,brown,1.0,2018-08-13,40
38500,2014.0,chevrolet corvette,like new,8.0,gas,14500.0,automatic,coupe,black,1.0,2018-12-24,16
6800,2011.0,chevrolet equinox,excellent,6.0,gas,131000.0,automatic,SUV,red,1.0,2018-06-09,15
35925,2018.0,gmc sierra 1500,excellent,8.0,gas,25511.0,automatic,truck,white,1.0,2018-05-30,37
13500,2006.0,gmc sierra 2500hd,good,8.0,diesel,233000.0,automatic,pickup,white,1.0,2018-10-31,32
28925,2017.0,chevrolet silverado 1500,excellent,8.0,gas,69490.0,automatic,truck,white,1.0,2018-07-26,57
11900,2007.0,ford f-150,excellent,8.0,gas,73000.0,automatic,truck,custom,1.0,2018-11-10,3
32500,2017.0,toyota tacoma,like new,6.0,gas,7422.0,automatic,pickup,grey,1.0,2018-09-04,13
30925,2015.0,gmc sierra 1500,excellent,8.0,gas,68384.0,automatic,truck,black,1.0,2019-02-02,35
19300,2017.0,nissan rogue,excellent,4.0,gas,16974.0,automatic,wagon,silver,1.0,2018-06-30,32
16925,2012.0,chevrolet equinox,excellent,4.0,gas,109977.0,automatic,SUV,silver,1.0,2019-03-08,37
13985,2015.0,jeep grand cherokee,good,4.0,gas,60104.0,automatic,SUV,red,1.0,2018-08-18,59
25499,2016.0,chevrolet silverado 1500,excellent,8.0,gas,91300.0,automatic,pickup,black,1.0,2019-03-22,91
6995,2009.0,gmc sierra 1500,good,8.0,gas,180486.0,automatic,pickup,white,1.0,2018-10-10,9
10000,2011.0,subaru outback,excellent,4.0,gas,140000.0,manual,wagon,grey,1.0,2019-02-23,5
12000,2012.0,honda pilot,excellent,6.0,gas,135000.0,automatic,SUV,grey,1.0,2018-08-15,9
900,1998.0,ford f-150,fair,8.0,gas,198000.0,automatic,truck,black,1.0,2019-02-03,15
14500,2008.0,ford f350 super duty,excellent,8.0,diesel,118700.0,automatic,pickup,silver,1.0,2019-01-20,29
29998,2013.0,ram 2500,good,6.0,diesel,70000.0,automatic,pickup,black,1.0,2018-08-12,41
24525,2013.0,ford f-150,excellent,8.0,gas,76612.0,automatic,truck,black,1.0,2019-03-20,37
6000,2004.0,ram 2500,good,8.0,gas,83000.0,automatic,pickup,silver,1.0,2019-01-26,67
19977,2008.0,chevrolet silverado 1500,excellent,8.0,gas,87504.0,automatic,pickup,grey,1.0,2018-06-27,26
27977,2008.0,chevrolet silverado 2500hd,excellent,8.0,diesel,101313.0,automatic,pickup,silver,1.0,2019-01-15,15
26977,2012.0,gmc sierra 1500,excellent,8.0,gas,66475.0,automatic,pickup,black,1.0,2018-10-07,7
19977,2011.0,ford f-150,excellent,8.0,gas,133801.0,automatic,pickup,white,1.0,2018-09-01,25
8000,2003.0,ford f250,good,8.0,diesel,233000.0,automatic,truck,white,1.0,2018-07-22,27
21477,2012.0,jeep wrangler unlimited,excellent,6.0,gas,78123.0,manual,SUV,black,1.0,2019-03-19,68
4000,2002.0,ford explorer,good,6.0,gas,175000.0,automatic,SUV,red,1.0,2019-03-07,82
18777,2013.0,ford f-150,excellent,6.0,gas,101860.0,automatic,pickup,white,1.0,2018-07-09,17
29925,2018.0,chevrolet silverado 1500,excellent,8.0,gas,30948.0,automatic,truck,black,1.0,2018-10-31,39
11495,2014.0,ford f-150,good,6.0,gas,165491.0,automatic,pickup,silver,1.0,2018-06-21,31
6300,2008.0,honda cr-v,good,4.0,gas,114000.0,automatic,SUV,blue,1.0,2018-05-01,22
9995,2011.0,honda cr-v,good,4.0,gas,104153.0,automatic,SUV,black,1.0,2018-12-01,68
41995,2016.0,chevrolet silverado 3500hd,excellent,8.0,diesel,76303.0,automatic,pickup,black,1.0,2018-07-12,25
23995,2015.0,ford f-150,excellent,6.0,gas,90567.0,automatic,pickup,blue,1.0,2018-05-04,34
13995,2014.0,hyundai santa fe,excellent,6.0,gas,98231.0,automatic,SUV,white,1.0,2019-02-10,81
24990,2006.0,ford f-350 sd,good,8.0,gas,65603.0,automatic,truck,red,1.0,2019-02-04,53
6400,2005.0,chevrolet silverado 1500,good,8.0,gas,178000.0,automatic,pickup,black,1.0,2019-03-19,4
24990,2012.0,ford f-250 sd,good,8.0,gas,18005.0,automatic,truck,green,1.0,2018-08-03,30
15000,2010.0,jeep wrangler,good,6.0,gas,106500.0,automatic,SUV,black,1.0,2018-07-10,21
1500,2015.0,chevrolet equinox,excellent,4.0,gas,99000.0,automatic,SUV,silver,1.0,2019-03-26,48
7950,2011.0,ford f-150,good,6.0,gas,171511.0,automatic,truck,white,1.0,2018-09-26,57
47325,2018.0,ford f-150,excellent,8.0,gas,4071.0,automatic,truck,black,1.0,2019-03-18,97
1200,1993.0,jeep wrangler,fair,6.0,gas,181226.0,manual,offroad,green,1.0,2018-06-01,85
4950,2007.0,hyundai santa fe,good,6.0,gas,159665.0,automatic,SUV,custom,1.0,2018-05-24,51
5195,2006.0,honda cr-v,excellent,4.0,gas,139000.0,automatic,SUV,brown,1.0,2019-02-10,108
14990,2012.0,buick enclave,excellent,6.0,gas,72228.0,automatic,SUV,red,1.0,2019-01-26,54
7600,2009.0,honda cr-v,good,4.0,gas,131600.0,automatic,SUV,blue,1.0,2019-02-07,16
17950,2011.0,jeep wrangler unlimited,excellent,6.0,gas,83974.0,automatic,SUV,black,1.0,2019-01-15,10
9950,2014.0,ford explorer,excellent,6.0,gas,111928.0,automatic,SUV,black,1.0,2018-05-31,24
13395,2012.0,gmc acadia,excellent,6.0,gas,83794.0,automatic,SUV,black,1.0,2018-06-19,42
11880,2010.0,chevrolet suburban,excellent,8.0,gas,203820.0,automatic,SUV,silver,1.0,2018-10-03,3
6995,2008.0,ford edge,excellent,6.0,gas,122942.0,automatic,sedan,white,1.0,2018-10-22,15
6995,2005.0,ram 1500,excellent,8.0,gas,171713.0,automatic,pickup,red,1.0,2018-09-13,52
14800,2006.0,ram 3500,good,8.0,diesel,260921.0,automatic,truck,red,1.0,2019-03-08,88
3500,1999.0,chevrolet silverado 1500,good,8.0,gas,152000.0,automatic,truck,black,1.0,2018-06-11,27
7995,2006.0,chevrolet silverado 1500,excellent,8.0,gas,155500.0,automatic,truck,custom,1.0,2019-03-19,35
8995,2006.0,chevrolet silverado 2500hd,excellent,8.0,gas,140610.0,automatic,truck,custom,1.0,2018-05-18,83
28000,2017.0,jeep wrangler,like new,6.0,gas,21000.0,automatic,SUV,black,1.0,2018-11-03,43
19490,2013.0,chevrolet silverado 2500hd,good,8.0,gas,77755.0,automatic,truck,custom,1.0,2019-02-19,10
6995,2005.0,ram 1500,excellent,8.0,gas,144518.0,automatic,pickup,blue,1.0,2018-12-09,23
14995,2013.0,chevrolet suburban,good,8.0,gas,138215.0,automatic,SUV,black,1.0,2018-10-02,21
18990,2000.0,ford f-350 sd,good,8.0,diesel,118774.0,automatic,truck,silver,1.0,2018-05-20,54
28990,2015.0,ford f-350 sd,good,8.0,diesel,53628.0,automatic,truck,white,1.0,2019-01-17,38
12995,2015.0,kia sorento,excellent,4.0,gas,89400.0,automatic,wagon,red,1.0,2018-10-16,83
20990,2011.0,ford f-350 sd,good,8.0,gas,63887.0,automatic,truck,white,1.0,2018-05-23,52
14995,2008.0,chevrolet silverado 1500,excellent,8.0,gas,93300.0,automatic,truck,grey,1.0,2018-05-15,0
2000,2000.0,subaru forester,good,4.0,gas,138688.0,automatic,SUV,red,1.0,2018-05-09,17
21500,2015.0,jeep wrangler,like new,6.0,gas,72000.0,automatic,SUV,red,1.0,2018-12-19,16
27700,2015.0,ram 3500,excellent,6.0,diesel,137859.0,automatic,other,orange,1.0,2018-08-22,42
33500,2017.0,ford f-150,excellent,6.0,gas,67783.0,automatic,truck,silver,1.0,2018-09-19,53
23990,2014.0,jeep grand cherokee,excellent,8.0,gas,44669.0,automatic,SUV,blue,1.0,2018-07-28,62
8995,2007.0,chevrolet colorado,excellent,4.0,gas,148012.0,automatic,truck,red,1.0,2018-11-14,38
15750,2012.0,ram 1500,excellent,8.0,gas,134695.0,automatic,truck,black,1.0,2018-09-26,45
29900,2018.0,toyota 4runner,like new,6.0,gas,23250.0,automatic,SUV,white,1.0,2018-07-06,65
28250,2017.0,jeep wrangler,excellent,6.0,gas,39502.0,automatic,SUV,black,1.0,2018-12-04,59
42995,2018.0,chevrolet suburban,excellent,8.0,gas,40800.0,automatic,SUV,black,1.0,2019-02-11,2
12995,2013.0,nissan rogue,excellent,4.0,gas,46150.0,automatic,wagon,black,1.0,2019-02-28,34
11500,2014.0,honda cr-v,good,4.0,gas,56000.0,automatic,SUV,grey,1.0,2018-09-01,13
21988,2009.0,ford f-250,like new,8.0,diesel,105677.0,automatic,truck,silver,1.0,2018-05-29,84
20488,2011.0,ford f-150,like new,6.0,gas,113114.0,automatic,truck,black,1.0,2018-11-02,3
15600,2011.0,chevrolet silverado 1500,good,8.0,gas,104180.0,automatic,pickup,blue,1.0,2018-06-09,53
14950,2013.0,chevrolet silverado 1500,good,8.0,gas,132857.0,automatic,truck,white,1.0,2019-04-06,36
1800,1992.0,chevrolet silverado 1500,fair,8.0,gas,359.0,automatic,pickup,white,1.0,2018-11-20,38
29900,2016.0,ford f-150,good,6.0,gas,83989.0,automatic,truck,white,1.0,2019-01-07,28
18900,2015.0,chevrolet silverado 1500,good,6.0,gas,85193.0,automatic,truck,silver,1.0,2018-12-13,21
25900,2015.0,toyota tacoma,good,6.0,gas,74379.0,automatic,truck,silver,1.0,2018-09-03,31
11998,2009.0,subaru impreza,good,4.0,gas,115300.0,manual,sedan,silver,1.0,2018-12-08,8
13950,2011.0,chevrolet silverado 1500,good,8.0,gas,84461.0,automatic,truck,blue,1.0,2019-04-13,23
21400,2015.0,toyota tacoma,excellent,6.0,gas,95750.0,manual,offroad,grey,1.0,2018-12-23,1
15250,2017.0,subaru forester,excellent,4.0,gas,99000.0,automatic,SUV,silver,1.0,2019-03-18,103
7495,2006.0,ram 3500,good,6.0,diesel,285000.0,automatic,pickup,brown,1.0,2018-07-13,76
9500,2006.0,gmc sierra,good,8.0,diesel,28000.0,automatic,pickup,silver,1.0,2018-11-13,14
15990,2001.0,gmc sierra 1500,good,8.0,gas,61030.0,automatic,truck,black,1.0,2018-06-19,13
7000,2002.0,toyota tacoma,fair,6.0,gas,128200.0,automatic,truck,silver,1.0,2018-08-09,24
27475,2015.0,toyota tacoma,excellent,6.0,gas,54300.0,automatic,truck,grey,1.0,2018-08-02,23
4995,2004.0,chevrolet suburban,good,8.0,gas,120455.0,automatic,wagon,custom,1.0,2019-02-01,54
17995,2017.0,nissan rogue,excellent,4.0,gas,37500.0,automatic,SUV,grey,1.0,2018-07-22,35
10595,2007.0,gmc sierra 1500,excellent,8.0,gas,171.0,automatic,truck,white,1.0,2018-06-14,99
13000,2003.0,ram 2500,good,6.0,diesel,287800.0,automatic,truck,white,1.0,2018-09-03,8
15995,2013.0,bmw x5,excellent,6.0,gas,87338.0,automatic,SUV,grey,1.0,2019-03-10,15
7995,2008.0,ford edge,like new,6.0,gas,123954.0,automatic,sedan,white,1.0,2018-08-02,20
27500,2018.0,jeep wrangler,like new,6.0,gas,17223.0,automatic,truck,black,1.0,2018-06-28,83
13988,2006.0,ford f-250 sd,good,8.0,diesel,200788.0,automatic,truck,blue,1.0,2018-08-29,28
24995,2014.0,gmc sierra 1500,excellent,8.0,gas,90207.0,automatic,truck,red,1.0,2019-02-23,41
17500,2012.0,gmc yukon,excellent,8.0,gas,124995.0,automatic,SUV,black,1.0,2018-08-12,11
30995,2018.0,ford f-150,excellent,6.0,gas,35672.0,automatic,pickup,white,1.0,2019-04-10,31
9888,2003.0,gmc sierra 2500hd,good,8.0,diesel,210000.0,automatic,truck,white,1.0,2018-12-09,61
24995,2011.0,ford f350,like new,8.0,diesel,142581.0,automatic,pickup,silver,1.0,2019-02-05,24
7495,2005.0,jeep wrangler,excellent,6.0,gas,161556.0,manual,SUV,red,1.0,2018-09-02,19
10799,2002.0,chevrolet silverado 2500hd,excellent,8.0,gas,106479.0,automatic,truck,brown,1.0,2019-01-26,18
38995,2014.0,ford f350,like new,8.0,diesel,98055.0,automatic,pickup,white,1.0,2018-07-11,59
12000,2001.0,ford f-250,good,8.0,diesel,261000.0,automatic,pickup,green,1.0,2018-06-24,25
8000,2007.0,chevrolet suburban,good,8.0,gas,177000.0,automatic,SUV,black,1.0,2018-07-17,128
44991,2018.0,ram 2500,like new,6.0,diesel,31.0,automatic,truck,white,1.0,2018-07-21,45
44991,2018.0,ram 2500,like new,6.0,diesel,32.0,automatic,truck,grey,1.0,2018-05-02,26
8595,2009.0,ford f-150,excellent,8.0,gas,180.0,automatic,truck,yellow,1.0,2019-02-28,51
20900,2016.0,ram 1500,excellent,8.0,gas,73300.0,automatic,pickup,grey,1.0,2018-12-03,49
3500,2000.0,subaru outback,good,4.0,gas,236000.0,automatic,wagon,green,1.0,2018-09-06,31
5950,2004.0,chevrolet silverado 1500,good,8.0,gas,137351.0,automatic,truck,white,1.0,2018-11-21,55
23995,2014.0,gmc sierra,like new,8.0,gas,121361.0,automatic,pickup,silver,1.0,2018-11-17,110
29995,2014.0,ford f250,like new,8.0,diesel,128604.0,automatic,pickup,red,1.0,2019-03-08,38
11500,2014.0,honda cr-v,good,4.0,gas,56000.0,automatic,SUV,grey,1.0,2018-08-14,23
10987,2003.0,ram 1500,excellent,8.0,gas,163978.0,automatic,truck,white,1.0,2019-01-20,8
15995,2011.0,chevrolet silverado,like new,8.0,gas,133247.0,automatic,pickup,white,1.0,2019-01-18,7
25995,2015.0,chevrolet silverado,like new,8.0,gas,99935.0,automatic,pickup,white,1.0,2018-08-25,3
19995,2013.0,ford f150,like new,8.0,gas,137784.0,automatic,pickup,silver,1.0,2018-11-01,78
11500,2006.0,chevrolet silverado 2500hd,good,8.0,gas,128500.0,automatic,truck,white,1.0,2018-11-08,13
16500,2012.0,subaru impreza,like new,4.0,gas,97000.0,manual,hatchback,blue,1.0,2019-01-14,90
10000,2011.0,ford f-150,like new,8.0,gas,189000.0,automatic,truck,white,1.0,2019-01-30,34
27500,2015.0,jeep wrangler,excellent,6.0,gas,8200.0,automatic,SUV,brown,1.0,2018-12-04,29
8000,2014.0,ford escape,excellent,4.0,gas,105000.0,automatic,SUV,white,1.0,2018-08-26,62
11900,2010.0,chevrolet silverado 1500,good,8.0,gas,116000.0,automatic,SUV,white,1.0,2018-06-14,25
11900,2004.0,jeep wrangler unlimited,good,6.0,gas,108.0,automatic,offroad,silver,1.0,2018-08-07,28
7200,2009.0,subaru forester,good,4.0,gas,126000.0,automatic,hatchback,blue,1.0,2018-12-21,33
4000,2000.0,ford ranger,good,6.0,gas,242881.0,manual,pickup,red,1.0,2019-01-03,57
14000,2003.0,subaru outback,fair,4.0,gas,165000.0,automatic,wagon,green,1.0,2018-08-15,55
23900,2017.0,subaru outback,like new,4.0,gas,42000.0,automatic,wagon,blue,1.0,2018-05-29,91
13900,2017.0,ford escape,excellent,4.0,gas,72803.0,automatic,SUV,black,1.0,2018-10-14,114
16299,2018.0,ford escape,excellent,4.0,gas,63708.0,automatic,SUV,black,1.0,2019-03-30,14
35995,2016.0,gmc sierra 1500,excellent,8.0,gas,34490.0,automatic,truck,white,1.0,2019-02-16,50
27950,2017.0,ford f250,excellent,8.0,gas,78838.0,automatic,truck,silver,1.0,2019-02-28,18
29000,2018.0,chevrolet silverado 1500,excellent,8.0,gas,83426.0,automatic,truck,silver,1.0,2019-02-18,69
4000,2005.0,ford explorer,good,6.0,gas,123600.0,automatic,SUV,white,1.0,2018-08-12,36
13995,2012.0,ram 1500,excellent,8.0,gas,98000.0,automatic,pickup,brown,1.0,2018-12-01,23
3500,1998.0,chevrolet silverado,excellent,8.0,gas,180000.0,automatic,pickup,white,1.0,2018-08-02,7
10500,2010.0,chevrolet silverado,excellent,8.0,gas,247000.0,automatic,pickup,white,1.0,2018-12-22,26
50948,2017.0,chevrolet silverado 2500hd,excellent,8.0,diesel,43076.0,automatic,pickup,black,1.0,2018-11-17,155
17995,2013.0,chevrolet suburban,excellent,8.0,gas,123491.0,automatic,SUV,black,1.0,2018-08-12,65
7990,2013.0,buick enclave,excellent,6.0,gas,165019.0,automatic,SUV,grey,1.0,2019-02-14,82
30989,2017.0,chevrolet silverado 1500,excellent,8.0,gas,34855.0,automatic,truck,black,1.0,2018-08-01,48
47500,2019.0,chevrolet suburban,excellent,8.0,gas,18136.0,automatic,SUV,blue,1.0,2019-04-01,24
35800,2015.0,chevrolet silverado 2500hd,excellent,8.0,gas,77207.0,automatic,truck,black,1.0,2019-03-11,78
